SNo,Name,Sex,Age,Team,Games,Year,Season,Sport,Medal
256819,Wang Xiaoli,F,34,China,2016 Summer,2016,Summer,Sailing,0
256838,Wang Xinyan,F,25,China,2016 Summer,2016,Summer,Water Polo,0
256853,Wang Xueer,F,18,China,2016 Summer,2016,Summer,Swimming,0
256863,Wang Yan,F,16,China,2016 Summer,2016,Summer,Gymnastics,0
256864,Wang Yan,F,16,China,2016 Summer,2016,Summer,Gymnastics,1
256865,Wang Yan,F,16,China,2016 Summer,2016,Summer,Gymnastics,0
256866,Wang Yan,F,16,China,2016 Summer,2016,Summer,Gymnastics,0
256867,Wang Yan,F,16,China,2016 Summer,2016,Summer,Gymnastics,0
256868,Wang Yan,F,16,China,2016 Summer,2016,Summer,Gymnastics,0
256874,Yang Wang,M,21,Slovakia,2016 Summer,2016,Summer,Table Tennis,0
256892,Wang Yihan,F,28,China,2016 Summer,2016,Summer,Badminton,0
256905,Wang Yu,M,24,China,2016 Summer,2016,Summer,Athletics,0
256911,Wang Yuwei,F,25,China,2016 Summer,2016,Summer,Rowing,0
256913,Zengyi Wang,M,33,Poland,2016 Summer,2016,Summer,Table Tennis,0
256914,Zengyi Wang,M,33,Poland,2016 Summer,2016,Summer,Table Tennis,0
256915,Wang Zhelin,M,22,China,2016 Summer,2016,Summer,Basketball,0
256916,Wang Zhen,M,27,China,2016 Summer,2016,Summer,Cycling,0
256918,Wang Zhen,M,24,China,2016 Summer,2016,Summer,Athletics,3
256919,Wang Zhendong,M,25,China,2016 Summer,2016,Summer,Athletics,0
256921,Wang Zheng,F,28,China,2016 Summer,2016,Summer,Athletics,0
256928,Wang Zhiwei,M,28,China,2016 Summer,2016,Summer,Shooting,0
256967,Grace Wanjiru Njue,F,37,Kenya,2016 Summer,2016,Summer,Athletics,0
257015,Saula Matayalo Waqa,M,20,Fiji,2016 Summer,2016,Summer,Football,0
257020,Ratu Tevita Waranaivalu,M,20,Fiji,2016 Summer,2016,Summer,Football,0
257022,Boe Lionel Warawara,M,21,Vanuatu,2016 Summer,2016,Summer,Boxing,0
257052,Jared Ward,M,27,United States,2016 Summer,2016,Summer,Athletics,0
257053,"Joseph ""Joe"" Ward",M,22,Ireland,2016 Summer,2016,Summer,Boxing,0
257067,McLain Ward,M,40,United States,2016 Summer,2016,Summer,Equestrianism,0
257068,McLain Ward,M,40,United States,2016 Summer,2016,Summer,Equestrianism,2
257077,"Samuel ""Sam"" Ward",M,25,Great Britain,2016 Summer,2016,Summer,Hockey,0
257116,Pamela Ware,F,23,Canada,2016 Summer,2016,Summer,Diving,0
257117,Pamela Ware,F,23,Canada,2016 Summer,2016,Summer,Diving,0
257118,Regan Ware,M,21,New Zealand,2016 Summer,2016,Summer,Rugby Sevens,0
257126,Karsten Warholm,M,20,Norway,2016 Summer,2016,Summer,Athletics,0
257164,Damian Warner,M,26,Canada,2016 Summer,2016,Summer,Athletics,1
257221,Jonas Warrer,M,37,Denmark,2016 Summer,2016,Summer,Sailing,0
257253,Peter Mungai Warui,M,35,Kenya,2016 Summer,2016,Summer,Boxing,0
257330,Conny Wamuth,F,33,Germany,2016 Summer,2016,Summer,Canoeing,0
257349,Elena Wassen,F,15,Germany,2016 Summer,2016,Summer,Diving,0
257389,Ippei Watanabe,M,19,Japan,2016 Summer,2016,Summer,Swimming,0
257390,Ippei Watanabe,M,19,Japan,2016 Summer,2016,Summer,Swimming,0
257393,Kanako Watanabe,F,19,Japan,2016 Summer,2016,Summer,Swimming,0
257394,Kanako Watanabe,F,19,Japan,2016 Summer,2016,Summer,Swimming,0
257407,Kazunari Watanabe,M,32,Japan,2016 Summer,2016,Summer,Cycling,0
257453,Rio Watari,F,24,Japan,2016 Summer,2016,Summer,Wrestling,0
257455,Natasha Watcham-Roy,F,24,Canada,2016 Summer,2016,Summer,Rugby Sevens,1
257464,Benjamin Waterhouse,M,31,American Samoa,2016 Summer,2016,Summer,Judo,0
257465,Jason Waterhouse,M,24,Australia,2016 Summer,2016,Summer,Sailing,2
257469,Danielle Sian Waterman,F,31,Great Britain,2016 Summer,2016,Summer,Rugby Sevens,0
257499,Joanne Watmore,F,29,Great Britain,2016 Summer,2016,Summer,Rugby Sevens,0
257501,Julien Watrin,M,24,Belgium,2016 Summer,2016,Summer,Athletics,0
257519,"Gerry Lester ""Bubba"" Watson, Jr.",M,37,United States,2016 Summer,2016,Summer,Golf,0
257525,Caylee Watson,F,21,United States Virgin Islands,2016 Summer,2016,Summer,Swimming,0
257538,Heather Miriam Watson,F,24,Great Britain,2016 Summer,2016,Summer,Tennis,0
257539,Heather Miriam Watson,F,24,Great Britain-1,2016 Summer,2016,Summer,Tennis,0
257540,Heather Miriam Watson,F,24,Great Britain,2016 Summer,2016,Summer,Tennis,0
257563,Marcus China Watson,M,25,Great Britain,2016 Summer,2016,Summer,Rugby Sevens,2
257582,Sage Watson,F,22,Canada,2016 Summer,2016,Summer,Athletics,0
257583,Sage Watson,F,22,Canada,2016 Summer,2016,Summer,Athletics,0
257601,Michael Watt,M,29,Ireland,2016 Summer,2016,Summer,Hockey,0
257611,Marie Wattel,F,19,France,2016 Summer,2016,Summer,Swimming,0
257612,Marie Wattel,F,19,France,2016 Summer,2016,Summer,Swimming,0
257628,David Watts,M,24,Australia,2016 Summer,2016,Summer,Rowing,0
257636,Shelley Marie Watts,F,28,Australia,2016 Summer,2016,Summer,Boxing,0
257742,Ameer Kenneth Webb,M,25,United States,2016 Summer,2016,Summer,Athletics,0
257752,Hollie Webb,F,25,Great Britain,2016 Summer,2016,Summer,Hockey,3
257779,Joe Webber,M,22,New Zealand,2016 Summer,2016,Summer,Rugby Sevens,0
257812,Franziska Weber,F,27,Germany,2016 Summer,2016,Summer,Canoeing,0
257813,Franziska Weber,F,27,Germany,2016 Summer,2016,Summer,Canoeing,2
257814,Franziska Weber,F,27,Germany,2016 Summer,2016,Summer,Canoeing,2
257830,Julian Weber,M,21,Germany,2016 Summer,2016,Summer,Athletics,0
257847,Michelle Weber,F,19,South Africa,2016 Summer,2016,Summer,Swimming,0
257952,Petrea Webster,F,28,New Zealand,2016 Summer,2016,Summer,Hockey,0
257954,"Rowena ""Rowie"" Webster",F,28,Australia,2016 Summer,2016,Summer,Water Polo,0
257955,Sam Webster,M,25,New Zealand,2016 Summer,2016,Summer,Cycling,0
257956,Sam Webster,M,25,New Zealand,2016 Summer,2016,Summer,Cycling,0
257957,Sam Webster,M,25,New Zealand,2016 Summer,2016,Summer,Cycling,2
257958,Sonny Curtis  Webster,M,22,Great Britain,2016 Summer,2016,Summer,Weightlifting,0
258075,Crystal Brittany Weekes Gonzlez,F,18,Puerto Rico,2016 Summer,2016,Summer,Taekwondo,0
258079,"Alexis ""Lexi"" Weeks",F,19,United States,2016 Summer,2016,Summer,Athletics,0
258086,Ferry Weertman,M,24,Netherlands,2016 Summer,2016,Summer,Swimming,3
258099,Jarimit Leonor Weffer Guanipa,F,30,Venezuela,2016 Summer,2016,Summer,Wrestling,0
258153,Natan Wgrzycki-Szymczyk,M,21,Poland,2016 Summer,2016,Summer,Rowing,0
258183,Wei Chun-Heng,M,22,Chinese Taipei,2016 Summer,2016,Summer,Archery,0
258184,Wei Chun-Heng,M,22,Chinese Taipei,2016 Summer,2016,Summer,Archery,0
258188,Wei Meng,F,27,China,2016 Summer,2016,Summer,Shooting,0
258192,Wei Ning,F,33,China,2016 Summer,2016,Summer,Shooting,0
258203,Wei Qiuyue,F,27,China,2016 Summer,2016,Summer,Volleyball,3
258208,Wei Yongli,F,24,China,2016 Summer,2016,Summer,Athletics,0
258209,Wei Yongli,F,24,China,2016 Summer,2016,Summer,Athletics,0
258287,Laura Elizabeth Weightman,F,25,Great Britain,2016 Summer,2016,Summer,Athletics,0
258290,Lisa Jane Weightman,F,37,Australia,2016 Summer,2016,Summer,Athletics,0
258317,Seth Weil,M,29,United States,2016 Summer,2016,Summer,Rowing,0
258357,Richard Weinberger,M,26,Canada,2016 Summer,2016,Summer,Swimming,0
258394,Steffen Weinhold,M,30,Germany,2016 Summer,2016,Summer,Handball,1
258406,Domenic Weinstein,M,21,Germany,2016 Summer,2016,Summer,Cycling,0
258432,Amanda Jo Weir (-Davis),F,30,United States,2016 Summer,2016,Summer,Swimming,2
258440,Henry Weir,M,26,Great Britain,2016 Summer,2016,Summer,Hockey,0
258513,Lukas Weihaidinger,M,24,Austria,2016 Summer,2016,Summer,Athletics,0
258529,Anders Weiss,M,23,United States,2016 Summer,2016,Summer,Rowing,0
258587,Abbey Weitzeil,F,19,United States,2016 Summer,2016,Summer,Swimming,0
258588,Abbey Weitzeil,F,19,United States,2016 Summer,2016,Summer,Swimming,0
258589,Abbey Weitzeil,F,19,United States,2016 Summer,2016,Summer,Swimming,2
258590,Abbey Weitzeil,F,19,United States,2016 Summer,2016,Summer,Swimming,3
258635,Florian Wellbrock,M,18,Germany,2016 Summer,2016,Summer,Swimming,0
258636,Niklas Wellen,M,21,Germany,2016 Summer,2016,Summer,Hockey,1
258640,Tim Wellens,M,25,Belgium,2016 Summer,2016,Summer,Cycling,0
258641,Tim Wellens,M,25,Belgium,2016 Summer,2016,Summer,Cycling,0
258667,Eloise Wellings (Poppet-),F,33,Australia,2016 Summer,2016,Summer,Athletics,0
258668,Eloise Wellings (Poppet-),F,33,Australia,2016 Summer,2016,Summer,Athletics,0
258772,Sam Welsford,M,20,Australia,2016 Summer,2016,Summer,Cycling,2
258805,Miriam Welte,F,29,Germany,2016 Summer,2016,Summer,Cycling,0
258806,Miriam Welte,F,29,Germany,2016 Summer,2016,Summer,Cycling,0
258807,Miriam Welte,F,29,Germany,2016 Summer,2016,Summer,Cycling,1
258810,Lidewij Marsia Maria Welten,F,26,Netherlands,2016 Summer,2016,Summer,Hockey,2
258859,Phillipp Wende,M,31,Germany,2016 Summer,2016,Summer,Rowing,3
258935,Alexandra Nathalie Wenk,F,21,Germany,2016 Summer,2016,Summer,Swimming,0
258936,Alexandra Nathalie Wenk,F,21,Germany,2016 Summer,2016,Summer,Swimming,0
258937,Alexandra Nathalie Wenk,F,21,Germany,2016 Summer,2016,Summer,Swimming,0
258982,Jennifer Wenth,F,25,Austria,2016 Summer,2016,Summer,Athletics,0
259063,Maria Carolina Werner,F,22,Germany,2016 Summer,2016,Summer,Sailing,0
259122,Lukas Werro,M,25,Switzerland,2016 Summer,2016,Summer,Canoeing,0
259123,Simon Werro,M,26,Switzerland,2016 Summer,2016,Summer,Canoeing,0
259139,Isabelle Regina Werth,F,47,Germany,2016 Summer,2016,Summer,Equestrianism,2
259140,Isabelle Regina Werth,F,47,Germany,2016 Summer,2016,Summer,Equestrianism,3
259171,Darrell Wesh,M,24,Haiti,2016 Summer,2016,Summer,Athletics,0
259174,Christopher Wesley,M,29,Germany,2016 Summer,2016,Summer,Hockey,1
259258,Scott Westcott,M,40,Australia,2016 Summer,2016,Summer,Athletics,0
259265,"Alexandra Valerie ""Alex"" Wester",F,22,Germany,2016 Summer,2016,Summer,Athletics,0
259271,Tess Wester,F,23,Netherlands,2016 Summer,2016,Summer,Handball,0
259300,Malin Westerheim,F,22,Norway,2016 Summer,2016,Summer,Shooting,0
259301,Malin Westerheim,F,22,Norway,2016 Summer,2016,Summer,Shooting,0
259330,Magnus Westermann,M,21,Denmark,2016 Summer,2016,Summer,Swimming,0
259419,Nicols Lionel Wettstein Deyme,M,35,Ecuador,2016 Summer,2016,Summer,Equestrianism,0
259445,Lieke Wevers,F,24,Netherlands,2016 Summer,2016,Summer,Gymnastics,0
259446,Lieke Wevers,F,24,Netherlands,2016 Summer,2016,Summer,Gymnastics,0
259447,Lieke Wevers,F,24,Netherlands,2016 Summer,2016,Summer,Gymnastics,0
259448,Lieke Wevers,F,24,Netherlands,2016 Summer,2016,Summer,Gymnastics,0
259449,Lieke Wevers,F,24,Netherlands,2016 Summer,2016,Summer,Gymnastics,0
259451,Sanne Wevers,F,24,Netherlands,2016 Summer,2016,Summer,Gymnastics,0
259452,Sanne Wevers,F,24,Netherlands,2016 Summer,2016,Summer,Gymnastics,0
259453,Sanne Wevers,F,24,Netherlands,2016 Summer,2016,Summer,Gymnastics,3
259454,Wverton Pereira da Silva,M,28,Brazil,2016 Summer,2016,Summer,Football,3
259497,Lindsay Marie Whalen,F,34,United States,2016 Summer,2016,Summer,Basketball,3
259507,Jason Eric Whateley,M,25,Australia,2016 Summer,2016,Summer,Boxing,0
259583,"Jacob ""Jake"" Whetton",M,25,Australia,2016 Summer,2016,Summer,Hockey,0
259606,John Edwin Whitaker,M,60,Great Britain,2016 Summer,2016,Summer,Equestrianism,0
259607,John Edwin Whitaker,M,60,Great Britain,2016 Summer,2016,Summer,Equestrianism,0
259619,Michael Whitaker,M,56,Great Britain,2016 Summer,2016,Summer,Equestrianism,0
259620,Michael Whitaker,M,56,Great Britain,2016 Summer,2016,Summer,Equestrianism,0
259701,Nicola White,F,28,Great Britain,2016 Summer,2016,Summer,Hockey,3
259712,"Rosemary Eleanor Florence ""Rosie"" White",F,23,New Zealand,2016 Summer,2016,Summer,Football,0
259829,Max Antony Whitlock,M,23,Great Britain,2016 Summer,2016,Summer,Gymnastics,1
259830,Max Antony Whitlock,M,23,Great Britain,2016 Summer,2016,Summer,Gymnastics,0
259831,Max Antony Whitlock,M,23,Great Britain,2016 Summer,2016,Summer,Gymnastics,3
259832,Max Antony Whitlock,M,23,Great Britain,2016 Summer,2016,Summer,Gymnastics,0
259833,Max Antony Whitlock,M,23,Great Britain,2016 Summer,2016,Summer,Gymnastics,0
259834,Max Antony Whitlock,M,23,Great Britain,2016 Summer,2016,Summer,Gymnastics,0
259835,Max Antony Whitlock,M,23,Great Britain,2016 Summer,2016,Summer,Gymnastics,3
259870,Tara Alice Whitten,F,36,Canada,2016 Summer,2016,Summer,Cycling,0
259871,Tara Alice Whitten,F,36,Canada,2016 Summer,2016,Summer,Cycling,0
259883,Laura Whittle (Kenney-),F,31,Great Britain,2016 Summer,2016,Summer,Athletics,0
259898,Angela Patricia Whyte,F,36,Canada,2016 Summer,2016,Summer,Athletics,0
259899,Annsert Whyte,M,28,Jamaica,2016 Summer,2016,Summer,Athletics,0
259965,Lars Wichert,M,29,Germany,2016 Summer,2016,Summer,Rowing,0
260011,Yanina Wickmayer,F,26,Belgium,2016 Summer,2016,Summer,Tennis,0
260012,Yanina Wickmayer,F,26,Belgium,2016 Summer,2016,Summer,Tennis,0
260087,Erica Elizabeth Wiebe,F,27,Canada,2016 Summer,2016,Summer,Wrestling,3
260145,Fabian Wiede,M,22,Germany,2016 Summer,2016,Summer,Handball,1
260158,Daniel Wiederkehr,M,27,Switzerland,2016 Summer,2016,Summer,Rowing,0
260233,Patrick Wiencek,M,27,Germany,2016 Summer,2016,Summer,Handball,1
260248,Damian Matthias Armin Wierling,M,20,Germany,2016 Summer,2016,Summer,Swimming,0
260249,Damian Matthias Armin Wierling,M,20,Germany,2016 Summer,2016,Summer,Swimming,0
260250,Damian Matthias Armin Wierling,M,20,Germany,2016 Summer,2016,Summer,Swimming,0
260251,Damian Matthias Armin Wierling,M,20,Germany,2016 Summer,2016,Summer,Swimming,0
260260,Peter Noel Jan Wiersum,M,31,Netherlands,2016 Summer,2016,Summer,Rowing,1
260264,Anna Wierzbowska,F,25,Poland,2016 Summer,2016,Summer,Rowing,0
260265,Maria Wierzbowska,F,21,Poland,2016 Summer,2016,Summer,Rowing,0
260272,Bernd Wiesberger,M,30,Austria,2016 Summer,2016,Summer,Golf,0
260299,Pawe Wiesioek,M,24,Poland,2016 Summer,2016,Summer,Athletics,0
260337,Agnieszka Jadwiga Wieszczek-Kordus,F,33,Poland,2016 Summer,2016,Summer,Wrestling,0
260338,Tone Wieten,M,22,Netherlands,2016 Summer,2016,Summer,Rowing,1
260406,Bradley Marc Wiggins,M,36,Great Britain,2016 Summer,2016,Summer,Cycling,3
260444,Muhammad Hanif Wijaya,M,19,Indonesia,2016 Summer,2016,Summer,Archery,0
260445,Muhammad Hanif Wijaya,M,19,Indonesia,2016 Summer,2016,Summer,Archery,0
260523,Krista Ursula Wikstrm (Tuutti-),F,36,Finland,2016 Summer,2016,Summer,Golf,0
260526,Mateusz Wilangowski,M,24,Poland,2016 Summer,2016,Summer,Rowing,0
260552,Kirsten Carlijn Wild,F,33,Netherlands,2016 Summer,2016,Summer,Cycling,0
260655,Toni Paul Wilhelm,M,33,Germany,2016 Summer,2016,Summer,Sailing,0
260678,Tinne Eva Caroline Wilhelmsson-Silfvn,F,49,Sweden,2016 Summer,2016,Summer,Equestrianism,0
260679,Tinne Eva Caroline Wilhelmsson-Silfvn,F,49,Sweden,2016 Summer,2016,Summer,Equestrianism,0
260681,Jordan Wilimovsky,M,22,United States,2016 Summer,2016,Summer,Swimming,0
260682,Jordan Wilimovsky,M,22,United States,2016 Summer,2016,Summer,Swimming,0
260686,Katarzyna Maria Wilk,F,24,Poland,2016 Summer,2016,Summer,Swimming,0
260687,Katarzyna Maria Wilk,F,24,Poland,2016 Summer,2016,Summer,Swimming,0
260768,Hannah Lilian Wilkinson,F,24,New Zealand,2016 Summer,2016,Summer,Football,0
260787,Lauren Wilkinson,F,26,Canada,2016 Summer,2016,Summer,Rowing,0
260796,Rhian Emilie Wilkinson,F,34,Canada,2016 Summer,2016,Summer,Football,1
260817,Daniel Willcox,M,26,New Zealand,2016 Summer,2016,Summer,Sailing,0
260864,"Daniel John ""Danny"" Willett",M,28,Great Britain,2016 Summer,2016,Summer,Golf,0
260871,James Willett,M,20,Australia,2016 Summer,2016,Summer,Shooting,0
260886,William de Asevedo Furtado,M,21,Brazil,2016 Summer,2016,Summer,Football,3
260915,Charity Williams,F,19,Canada,2016 Summer,2016,Summer,Rugby Sevens,1
260924,Chrishuna Williams,F,23,United States,2016 Summer,2016,Summer,Athletics,0
260927,Christania Williams,F,21,Jamaica,2016 Summer,2016,Summer,Athletics,0
260928,Christania Williams,F,21,Jamaica,2016 Summer,2016,Summer,Athletics,2
260943,Delano Livingston Williams,M,22,Great Britain,2016 Summer,2016,Summer,Athletics,0
261005,Jodie Alicia Williams,F,22,Great Britain,2016 Summer,2016,Summer,Athletics,0
261021,Kendell Williams,F,21,United States,2016 Summer,2016,Summer,Athletics,0
261025,"Kimberly ""Kimmie"" Williams",F,27,Jamaica,2016 Summer,2016,Summer,Athletics,0
261044,Lydia Grace Yilkari Williams,F,28,Australia,2016 Summer,2016,Summer,Football,0
261053,Mariah Williams,F,21,Australia,2016 Summer,2016,Summer,Hockey,0
261065,"Matthew ""Matt"" Williams",M,31,Australia,2016 Summer,2016,Summer,Equestrianism,0
261066,"Matthew ""Matt"" Williams",M,31,Australia,2016 Summer,2016,Summer,Equestrianism,0
261071,Michelle Williams (-Toro),F,25,Canada,2016 Summer,2016,Summer,Swimming,0
261072,Michelle Williams (-Toro),F,25,Canada,2016 Summer,2016,Summer,Swimming,1
261074,Niall Williams,F,28,New Zealand,2016 Summer,2016,Summer,Rugby Sevens,2
261112,Serena Jamika Williams,F,34,United States,2016 Summer,2016,Summer,Tennis,0
261113,Serena Jamika Williams,F,34,United States-1,2016 Summer,2016,Summer,Tennis,0
261116,Sharni Williams,F,28,Australia,2016 Summer,2016,Summer,Rugby Sevens,3
261123,Shermaine Williams,F,26,Jamaica,2016 Summer,2016,Summer,Athletics,0
261130,"Sonny William ""Sonny Bill"" Williams",M,31,New Zealand,2016 Summer,2016,Summer,Rugby Sevens,0
261143,Tameka Williams,F,26,Saint Kitts and Nevis,2016 Summer,2016,Summer,Athletics,0
261150,Toni-Ann Natasha Williams,F,20,Jamaica,2016 Summer,2016,Summer,Gymnastics,0
261151,Toni-Ann Natasha Williams,F,20,Jamaica,2016 Summer,2016,Summer,Gymnastics,0
261152,Toni-Ann Natasha Williams,F,20,Jamaica,2016 Summer,2016,Summer,Gymnastics,0
261153,Toni-Ann Natasha Williams,F,20,Jamaica,2016 Summer,2016,Summer,Gymnastics,0
261166,Venus Ebony Starr Williams,F,36,United States,2016 Summer,2016,Summer,Tennis,0
261167,Venus Ebony Starr Williams,F,36,United States-1,2016 Summer,2016,Summer,Tennis,2
261168,Venus Ebony Starr Williams,F,36,United States-1,2016 Summer,2016,Summer,Tennis,0
261180,"Zachary ""Zac"" Williams",M,21,New Zealand,2016 Summer,2016,Summer,Cycling,0
261193,Novlene Hilaire Williams-Mills,F,34,Jamaica,2016 Summer,2016,Summer,Athletics,2
261241,Andrew Willis,M,25,Great Britain,2016 Summer,2016,Summer,Swimming,0
261251,"Nicholas Ian ""Nick"" Willis",M,33,New Zealand,2016 Summer,2016,Summer,Athletics,1
261267,Aimee Willmott,F,23,Great Britain,2016 Summer,2016,Summer,Swimming,0
261268,Aimee Willmott,F,23,Great Britain,2016 Summer,2016,Summer,Swimming,0
261293,Sam Willoughby,M,24,Australia,2016 Summer,2016,Summer,Cycling,0
261349,Aje Wilson,F,22,United States,2016 Summer,2016,Summer,Athletics,0
261485,Jamal Wilson,M,27,Bahamas,2016 Summer,2016,Summer,Athletics,0
261490,Jason Wilson,M,25,Barbados,2016 Summer,2016,Summer,Triathlon,0
261538,"Madison ""Madi"" Wilson",F,22,Australia,2016 Summer,2016,Summer,Swimming,3
261539,"Madison ""Madi"" Wilson",F,22,Australia,2016 Summer,2016,Summer,Swimming,0
261540,"Madison ""Madi"" Wilson",F,22,Australia,2016 Summer,2016,Summer,Swimming,2
261547,Melanie Kate Wilson,F,32,Great Britain,2016 Summer,2016,Summer,Rowing,2
261553,"Nicholas ""Nick"" Wilson",M,25,New Zealand,2016 Summer,2016,Summer,Hockey,0
261556,Nickiesha Wilson,F,30,Jamaica,2016 Summer,2016,Summer,Athletics,0
261559,Nile Wilson,M,20,Great Britain,2016 Summer,2016,Summer,Gymnastics,0
261560,Nile Wilson,M,20,Great Britain,2016 Summer,2016,Summer,Gymnastics,0
261561,Nile Wilson,M,20,Great Britain,2016 Summer,2016,Summer,Gymnastics,0
261562,Nile Wilson,M,20,Great Britain,2016 Summer,2016,Summer,Gymnastics,0
261563,Nile Wilson,M,20,Great Britain,2016 Summer,2016,Summer,Gymnastics,1
261564,Nile Wilson,M,20,Great Britain,2016 Summer,2016,Summer,Gymnastics,0
261565,Nile Wilson,M,20,Great Britain,2016 Summer,2016,Summer,Gymnastics,0
261626,Amy Alexandra Wilson-Hardy,F,24,Great Britain,2016 Summer,2016,Summer,Rugby Sevens,0
261640,Spencer James W. Wilton,M,43,Great Britain,2016 Summer,2016,Summer,Equestrianism,0
261641,Spencer James W. Wilton,M,43,Great Britain,2016 Summer,2016,Summer,Equestrianism,2
261651,Felix Wimberger,M,26,Germany,2016 Summer,2016,Summer,Rowing,0
261790,Charlotte Wingfield,F,21,Malta,2016 Summer,2016,Summer,Athletics,0
261795,Jenly Tego Wini,F,33,Solomon Islands,2016 Summer,2016,Summer,Weightlifting,0
261860,Rudy Winkler,M,21,United States,2016 Summer,2016,Summer,Athletics,0
261906,"Christopher ""Chris"" Winter",M,30,Canada,2016 Summer,2016,Summer,Athletics,0
261961,"Frdric ""Fred"" Winters",M,33,Canada,2016 Summer,2016,Summer,Volleyball,0
261973,Kasper Winther Jrgensen,M,31,Denmark,2016 Summer,2016,Summer,Rowing,2
262057,Toea Wisil,F,28,Papua New Guinea,2016 Summer,2016,Summer,Athletics,0
262067,Adam Winiewski,M,35,Poland,2016 Summer,2016,Summer,Handball,0
262124,Jill Witmer,F,24,United States,2016 Summer,2016,Summer,Hockey,0
262213,Anita Wodarczyk,F,30,Poland,2016 Summer,2016,Summer,Athletics,3
262224,Maja Martyna Woszczowska,F,32,Poland,2016 Summer,2016,Summer,Cycling,2
262230,Natasha Wodak,F,34,Canada,2016 Summer,2016,Summer,Athletics,0
262241,Eric Woelfl,M,27,Canada,2016 Summer,2016,Summer,Rowing,0
262290,Charlene Woitha,F,22,Germany,2016 Summer,2016,Summer,Athletics,0
262313,Pawe Wojciechowski,M,27,Poland,2016 Summer,2016,Summer,Athletics,0
262325,Wojciech Wojdak,M,21,Poland,2016 Summer,2016,Summer,Swimming,0
262326,Wojciech Wojdak,M,21,Poland,2016 Summer,2016,Summer,Swimming,0
262340,Ewelina Wojnarowska,F,29,Poland,2016 Summer,2016,Summer,Canoeing,0
262387,Dawit Wolde Arega,M,25,Ethiopia,2016 Summer,2016,Summer,Athletics,0
262427,Christine Wolf,F,27,Austria,2016 Summer,2016,Summer,Golf,0
262468,Philipp Wolf,M,23,Germany,2016 Summer,2016,Summer,Swimming,0
262500,Andreas Wolff,M,25,Germany,2016 Summer,2016,Summer,Handball,1
262527,Martin Wolfram,M,24,Germany,2016 Summer,2016,Summer,Diving,0
262555,Cecilia Wollmann,F,18,Bermuda,2016 Summer,2016,Summer,Sailing,0
262607,Won Jeong-Sik,M,25,South Korea,2016 Summer,2016,Summer,Weightlifting,0
262613,Won Young-Jun,M,18,South Korea,2016 Summer,2016,Summer,Swimming,0
262649,Chun Ting Wong,M,24,Hong Kong,2016 Summer,2016,Summer,Table Tennis,0
262650,Chun Ting Wong,M,24,Hong Kong,2016 Summer,2016,Summer,Table Tennis,0
262652,"Zi Liang ""Derek"" Wong",M,27,Singapore,2016 Summer,2016,Summer,Badminton,0
262658,Wong Isheau,F,27,Chinese Taipei,2016 Summer,2016,Summer,Equestrianism,0
262663,"Guanjie ""Johnathan"" Wong",M,23,Malaysia,2016 Summer,2016,Summer,Shooting,0
